env_id,makespan,return
5,8705.72,1.15
2,8793.3,1.14
1,8285.4,1.21
2,8317.87,1.2
4,9883.44,1.01
1,8964.5,1.12
2,8769.53,1.14
0,10284.6,0.97
0,8912.26,1.12
4,8351.76,1.2
1,9432.6,1.06
1,9459.37,1.06
2,8401.49,1.19
3,10307.55,0.97
1,9910.61,1.01
2,8776.33,1.14
0,9585.11,1.04
5,8691.22,1.15
0,10518.5,0.95
2,8918.32,1.12
0,9041.06,1.11
4,8589.19,1.16
5,8514.48,1.17
1,9219.96,1.08
2,8991.96,1.11
0,9256.56,1.08
5,9007.68,1.11
1,8835.73,1.13
0,9311.87,1.07
5,9261.88,1.08
5,8650.3,1.16
3,9482.78,1.05
0,9246.6,1.08
2,8509.47,1.18
2,8779.22,1.14
5,9033.7,1.11
1,9416.08,1.06
5,8523.37,1.17
3,9590.26,1.04
4,9327.94,1.07
3,9901.88,1.01
0,8785.59,1.14
3,10638.54,0.94
4,10958.61,0.91
1,8771.31,1.14
2,8782.18,1.14
2,8295.77,1.21
0,9854.84,1.01
4,8060.37,1.24
5,8890.46,1.12
4,8472.23,1.18
1,8835.96,1.13
1,9155.48,1.09
3,10096.81,0.99
0,9862.05,1.01
3,9507.5,1.05
0,9293.23,1.08
1,8834.06,1.13
2,9274.68,1.08
2,7791.96,1.28
3,9884.02,1.01
3,10090.33,0.99
1,8790.67,1.14
5,8987.9,1.11
5,8403.14,1.19
4,8678.28,1.15
5,8771.19,1.14
0,9209.4,1.09
2,8739.67,1.14
3,10416.15,0.96
1,9347.6,1.07
1,8993.39,1.11
2,9007.68,1.11
5,8406.73,1.19
0,9261.43,1.08
0,9700.57,1.03
0,8877.59,1.13
2,8769.78,1.14
4,8853.18,1.13
4,9208.44,1.09
5,9212.46,1.09
1,9935.12,1.01
2,8843.68,1.13
3,9870.2,1.01
0,9384.03,1.07
3,9702.6,1.03
0,10308.06,0.97
4,9944.14,1.01
1,10423.54,0.96
5,8754.97,1.14
3,26906.45,0.37
0,9202.56,1.09
3,10346.02,0.97
5,9367.88,1.07
1,9882.36,1.01
4,9303.13,1.07
5,9036.18,1.11
0,14032.47,0.71
2,8810.81,1.13
1,9035.46,1.11
3,10374.27,0.96
2,8284.47,1.21
1,8544.01,1.17
4,9052.77,1.1
2,8911.4,1.12
5,8858.6,1.13
1,8698.64,1.15
2,8395.45,1.19
5,9073.03,1.1
5,8797.52,1.14
5,8138.03,1.23
3,10767.84,0.93
5,8468.52,1.18
5,8896.93,1.12
1,9317.2,1.07
5,8480.17,1.18
4,9283.88,1.08
4,9142.7,1.09
5,8128.44,1.23
0,9401.64,1.06
1,9997.38,1.0
2,8214.9,1.22
5,8573.66,1.17
0,9576.29,1.04
1,9105.75,1.1
3,9819.83,1.02
0,9803.8,1.02
2,8566.2,1.17
2,8590.17,1.16
0,8805.84,1.14
0,10010.57,1.0
5,8427.2,1.19
5,8489.63,1.18
1,10138.41,0.99
4,8638.24,1.16
2,8808.06,1.14
2,8615.99,1.16
4,9766.32,1.02
5,8794.38,1.14
4,8660.88,1.15
4,9096.93,1.1
5,8633.61,1.16
3,9419.63,1.06
0,9715.97,1.03
3,9616.85,1.04
3,9344.05,1.07
3,9774.13,1.02
0,10918.67,0.92
3,9259.24,1.08
1,9066.95,1.1
4,9000.25,1.11
0,9508.34,1.05
4,8725.68,1.15
1,9991.55,1.0
1,8739.48,1.14
5,8753.5,1.14
3,9205.99,1.09
5,8860.22,1.13
5,8769.4,1.14
3,10140.54,0.99
3,9923.02,1.01
4,9918.11,1.01
3,10074.44,0.99
2,10651.14,0.94
1,8796.42,1.14
3,9773.48,1.02
1,8875.94,1.13
2,8375.89,1.19
1,8807.12,1.14
0,10535.26,0.95
4,9808.0,1.02
3,10665.86,0.94
3,10866.29,0.92
1,8204.6,1.22
4,10034.97,1.0
0,9679.47,1.03
5,8352.58,1.2
5,9176.06,1.09
5,8818.26,1.13
2,8282.96,1.21
0,9633.02,1.04
0,10651.19,0.94
3,9596.54,1.04
5,8767.34,1.14
1,8740.21,1.14
0,9663.54,1.03
0,9160.51,1.09
3,12625.91,0.79
4,8562.52,1.17
0,10017.36,1.0
3,8916.54,1.12
1,9205.28,1.09
2,8931.96,1.12
0,9649.26,1.04
3,9341.98,1.07
4,9847.54,1.02
5,9475.98,1.06
3,10151.79,0.99
5,8811.3,1.13
4,9077.43,1.1
3,9298.53,1.08
1,9231.13,1.08
5,8521.29,1.17
4,9276.63,1.08
2,9153.75,1.09
1,9359.2,1.07
5,9483.13,1.05
1,9157.97,1.09
2,9502.63,1.05
5,9415.98,1.06
3,9298.97,1.08
5,8200.33,1.22
4,9608.19,1.04
5,8424.99,1.19
0,9529.9,1.05
0,9410.01,1.06
3,9772.7,1.02
4,9513.0,1.05
1,23949.61,0.42
0,15772.14,0.63
1,9319.79,1.07
0,9949.31,1.01
4,20279.94,0.49
1,18603.63,0.54
2,8579.14,1.17
0,10719.65,0.93
2,8784.65,1.14
3,10829.39,0.92
5,8638.78,1.16
4,8850.29,1.13
0,10047.71,1.0
1,9119.03,1.1
4,9289.25,1.08
4,9281.45,1.08
4,9401.2,1.06
4,8804.78,1.14
0,10165.36,0.98
0,9040.29,1.11
5,8779.26,1.14
0,9410.79,1.06
0,9441.82,1.06
3,10726.71,0.93
5,8310.89,1.2
3,10344.97,0.97
2,8458.48,1.18
4,9812.55,1.02
0,9616.0,1.04
4,9499.23,1.05
3,9337.39,1.07
1,8020.82,1.25
2,8307.69,1.2
1,8457.19,1.18
5,8225.85,1.22
0,9334.69,1.07
5,8626.46,1.16
0,8942.34,1.12
0,8858.2,1.13
2,8426.49,1.19
0,9705.92,1.03
0,9265.74,1.08
4,10449.89,0.96
3,9939.61,1.01
5,8343.14,1.2
1,8735.38,1.14
0,9014.52,1.11
2,8940.48,1.12
5,8529.92,1.17
1,9778.64,1.02
1,9079.56,1.1
1,8860.56,1.13
1,8989.3,1.11
0,9243.28,1.08
4,9883.06,1.01
1,9440.83,1.06
3,9350.44,1.07
3,9877.39,1.01
1,8482.89,1.18
4,10370.57,0.96
4,9071.06,1.1
5,8600.66,1.16
3,9289.47,1.08
3,9239.61,1.08
2,8507.74,1.18
4,8865.16,1.13
5,8527.5,1.17
2,8727.24,1.15
2,8496.78,1.18
0,9477.36,1.06
4,8294.69,1.21
1,8939.14,1.12
1,9082.92,1.1
5,8520.98,1.17
2,8203.78,1.22
0,9874.01,1.01
5,8619.09,1.16
3,10341.12,0.97
1,8702.8,1.15
4,17573.15,0.57
2,8893.63,1.12
0,9753.88,1.03
2,8351.47,1.2
1,8904.15,1.12
1,9590.95,1.04
3,9995.46,1.0
3,9502.2,1.05
3,9422.41,1.06
5,8815.51,1.13
3,9063.07,1.1
5,9014.69,1.11
0,9496.19,1.05
5,8240.37,1.21
1,9838.2,1.02
4,9334.01,1.07
3,10437.93,0.96
2,8343.14,1.2
4,9162.91,1.09
3,9162.66,1.09
3,9122.76,1.1
1,9220.89,1.08
1,8651.46,1.16
0,9918.98,1.01
1,12883.0,0.78
3,10457.04,0.96
0,9889.62,1.01
2,8987.46,1.11
1,9690.99,1.03
5,9757.34,1.02
3,12117.79,0.83
1,8507.48,1.18
1,9130.95,1.1
2,8380.78,1.19
3,10259.6,0.97
4,9561.57,1.05
4,10131.11,0.99
1,9747.88,1.03
2,8453.94,1.18
0,10070.85,0.99
4,9121.11,1.1
5,8413.57,1.19
2,8157.54,1.23
2,8943.94,1.12
0,10014.23,1.0
4,9426.98,1.06
4,9541.22,1.05
2,8480.88,1.18
5,8590.39,1.16
0,9902.43,1.01
2,8254.25,1.21
3,9235.7,1.08
3,9649.97,1.04
0,9953.16,1.0
5,8229.27,1.22
4,9462.26,1.06
3,9437.75,1.06
0,9198.42,1.09
4,9705.26,1.03
2,8931.74,1.12
5,8720.73,1.15
5,8604.42,1.16
4,9558.05,1.05
4,9076.33,1.1
5,8313.64,1.2
5,10003.78,1.0
4,8951.05,1.12
4,9224.96,1.08
5,8815.79,1.13
1,8295.81,1.21
0,9418.57,1.06
1,8940.83,1.12
3,9449.56,1.06
2,9154.73,1.09
2,8356.46,1.2
4,10000.04,1.0
1,9265.59,1.08
2,9261.24,1.08
3,8903.07,1.12
2,8083.46,1.24
5,8370.21,1.19
5,8501.72,1.18
0,9142.18,1.09
2,8806.91,1.14
0,9313.65,1.07
4,8792.89,1.14
2,8377.29,1.19
2,8520.15,1.17
4,10164.77,0.98
3,10576.08,0.95
3,9393.9,1.06
2,8432.85,1.19
3,9923.1,1.01
3,9618.18,1.04
0,9203.71,1.09
1,9152.66,1.09
3,9235.67,1.08
2,8575.54,1.17
2,9055.79,1.1
2,8690.57,1.15
3,9007.05,1.11
1,9174.29,1.09
5,8348.81,1.2
1,8479.9,1.18
5,8383.17,1.19
2,8456.74,1.18
2,8377.91,1.19
5,8866.53,1.13
2,8462.66,1.18
4,9745.89,1.03
0,9333.16,1.07
1,8903.01,1.12
4,9240.72,1.08
1,8832.05,1.13
1,9655.14,1.04
5,8904.87,1.12
2,8555.03,1.17
4,9595.6,1.04
2,8421.67,1.19
3,9554.92,1.05
2,8747.95,1.14
2,9673.43,1.03
3,9482.07,1.05
4,8942.93,1.12
3,9886.2,1.01
5,8401.04,1.19
1,8959.7,1.12
2,8516.36,1.17
2,8319.75,1.2
5,9338.35,1.07
3,9669.74,1.03
4,10266.11,0.97
4,9817.25,1.02
1,9392.39,1.06
3,10374.24,0.96
3,10339.96,0.97
4,9768.79,1.02
1,9319.5,1.07
1,8581.62,1.17
4,8930.03,1.12
5,8077.54,1.24
4,9517.8,1.05
5,8550.39,1.17
4,8933.14,1.12
2,8563.13,1.17
0,10540.1,0.95
5,8365.22,1.2
5,8136.54,1.23
1,9443.13,1.06
3,10352.77,0.97
4,10271.77,0.97
4,9026.41,1.11
0,9364.72,1.07
0,9653.99,1.04
5,8978.34,1.11
2,8889.99,1.12
1,8490.5,1.18
2,9286.64,1.08
0,9195.22,1.09
1,9199.82,1.09
5,10059.18,0.99
2,8495.86,1.18
3,9097.67,1.1
1,9244.2,1.08
0,9683.78,1.03
3,12223.14,0.82
0,10983.07,0.91
2,8658.78,1.15
1,9125.96,1.1
0,8983.0,1.11
5,8848.68,1.13
3,10460.84,0.96
2,8025.21,1.25
0,10454.93,0.96
2,9447.34,1.06
1,9108.72,1.1
2,8630.07,1.16
4,8331.81,1.2
1,9284.06,1.08
1,9021.19,1.11
4,9142.52,1.09
5,9283.26,1.08
2,8470.21,1.18
0,10257.81,0.97
0,9128.06,1.1
4,9465.89,1.06
4,9376.55,1.07
5,9431.89,1.06
1,9225.18,1.08
2,8898.09,1.12
4,9220.61,1.08
0,10102.13,0.99
2,8732.88,1.15
4,8890.34,1.12
4,9042.49,1.11
3,10777.0,0.93
4,8724.84,1.15
3,11187.71,0.89
4,8426.47,1.19
3,10293.44,0.97
0,9345.65,1.07
1,8868.56,1.13
1,8986.44,1.11
2,8746.33,1.14
1,9029.46,1.11
5,8330.96,1.2
4,9358.97,1.07
1,8905.77,1.12
2,8593.37,1.16
2,8535.88,1.17
0,9500.07,1.05
1,9026.08,1.11
4,9376.55,1.07
1,8936.5,1.12
0,8771.06,1.14
4,8699.7,1.15
1,9680.93,1.03
1,9479.34,1.05
1,8944.13,1.12
1,8852.45,1.13
4,8368.67,1.19
2,8742.73,1.14
2,8599.67,1.16
1,8637.48,1.16
1,8557.26,1.17
5,8415.85,1.19
3,9056.42,1.1
2,8166.92,1.22
1,9871.62,1.01
3,10018.45,1.0
2,8661.06,1.15
3,10224.04,0.98
3,11246.68,0.89
4,9401.26,1.06
2,8624.02,1.16
3,8893.65,1.12
0,9913.47,1.01
0,9241.35,1.08
4,9164.9,1.09
2,8736.55,1.14
4,8620.64,1.16
4,8735.04,1.14
1,8034.15,1.24
0,10156.79,0.98
2,8861.21,1.13
5,8605.52,1.16
3,10116.95,0.99
5,9074.91,1.1
2,9011.66,1.11
5,8670.14,1.15
2,8852.06,1.13
4,10122.76,0.99
4,9468.43,1.06
3,9844.75,1.02
0,9703.65,1.03
1,9243.86,1.08
2,9706.49,1.03
4,8634.73,1.16
2,8559.77,1.17
2,8334.5,1.2
4,8330.43,1.2
3,10280.3,0.97
2,8300.63,1.2
2,8960.26,1.12
5,8398.75,1.19
0,9062.32,1.1
1,9334.42,1.07
3,10166.43,0.98
1,9165.68,1.09
5,8600.03,1.16
5,8641.03,1.16
5,8803.8,1.14
2,8804.54,1.14
2,8833.57,1.13
4,8916.39,1.12
5,9435.52,1.06
5,8972.67,1.11
3,10625.57,0.94
5,8626.15,1.16
5,8364.47,1.2
5,8626.26,1.16
3,9775.59,1.02
2,8708.89,1.15
3,10182.25,0.98
3,10576.82,0.95
1,8724.82,1.15
5,8243.91,1.21
4,9635.58,1.04
1,9282.33,1.08
1,9161.24,1.09
0,9059.97,1.1
1,8567.49,1.17
2,9120.41,1.1
4,8821.36,1.13
4,9123.57,1.1
4,9700.27,1.03
1,8706.01,1.15
0,9497.78,1.05
5,8216.4,1.22
4,9734.81,1.03
3,10437.53,0.96
1,8785.3,1.14
1,9997.06,1.0
0,9673.83,1.03
1,8544.93,1.17
1,9140.52,1.09
0,9963.95,1.0
1,9343.89,1.07
3,9940.56,1.01
1,8230.86,1.21
5,8396.37,1.19
4,10046.12,1.0
0,8920.63,1.12
3,10313.62,0.97
3,10042.69,1.0
0,8506.75,1.18
4,8492.87,1.18
2,9189.01,1.09
1,8942.27,1.12
2,9331.47,1.07
0,9084.99,1.1
0,10345.5,0.97
3,9627.29,1.04
5,8294.93,1.21
3,10184.74,0.98
4,8730.28,1.15
2,8344.02,1.2
3,10497.57,0.95
0,9676.7,1.03
0,10139.88,0.99
0,9854.38,1.01
5,8236.31,1.21
1,9108.59,1.1
2,8728.82,1.15
3,10514.31,0.95
3,9509.07,1.05
0,8730.9,1.15
3,10799.58,0.93
1,9231.0,1.08
1,8798.07,1.14
3,11165.01,0.9
4,8799.21,1.14
2,9439.58,1.06
1,9516.92,1.05
2,8701.56,1.15
3,8590.32,1.16
0,9618.77,1.04
5,8727.85,1.15
1,8826.97,1.13
4,8840.94,1.13
2,9061.7,1.1
4,9580.17,1.04
1,8773.11,1.14
5,8637.29,1.16
3,10573.59,0.95
3,10563.83,0.95
1,8389.99,1.19
0,9470.4,1.06
0,9461.24,1.06
0,9222.82,1.08
3,10046.72,1.0
5,9164.94,1.09
1,8577.42,1.17
3,9514.47,1.05
2,8505.8,1.18
3,10483.17,0.95
3,9886.73,1.01
1,9660.35,1.04
3,8212.56,1.22
0,9542.03,1.05
5,8469.73,1.18
1,9023.89,1.11
2,8430.57,1.19
0,8364.27,1.2
5,8324.95,1.2
4,9939.73,1.01
0,10259.59,0.97
5,8249.77,1.21
5,8952.13,1.12
0,8988.83,1.11
0,9506.62,1.05
2,8149.81,1.23
1,8232.59,1.21
5,8730.35,1.15
0,10232.97,0.98
0,9193.44,1.09
3,10131.47,0.99
1,8961.98,1.12
1,8967.95,1.12
2,8570.61,1.17
3,10683.66,0.94
5,9308.38,1.07
3,9676.38,1.03
3,11618.85,0.86
5,9134.81,1.09
0,8895.71,1.12
0,9555.06,1.05
2,8221.97,1.22
1,8677.67,1.15
4,9975.29,1.0
5,8123.84,1.23
3,10373.89,0.96
1,9134.85,1.09
5,8036.93,1.24
2,8921.35,1.12
4,8876.55,1.13
5,9141.11,1.09
3,9556.12,1.05
3,9708.4,1.03
1,8415.44,1.19
1,8884.19,1.13
0,9452.97,1.06
0,9639.6,1.04
1,9468.53,1.06
2,8465.73,1.18
2,8742.99,1.14
4,8926.63,1.12
3,10423.39,0.96
4,9876.77,1.01
0,9550.3,1.05
3,9420.32,1.06
2,8762.44,1.14
3,9804.51,1.02
3,9495.95,1.05
4,9910.46,1.01
1,8903.9,1.12
5,8623.06,1.16
1,9497.44,1.05
5,8165.45,1.22
3,9898.18,1.01
3,10898.04,0.92
2,8180.27,1.22
1,8748.25,1.14
5,8652.01,1.16
1,9239.42,1.08
3,8765.37,1.14
5,8478.66,1.18
3,10127.67,0.99
2,8086.78,1.24
5,8718.96,1.15
0,9448.29,1.06
5,8372.43,1.19
4,8475.71,1.18
0,9113.89,1.1
0,10439.91,0.96
0,9627.61,1.04
4,8059.64,1.24
5,8902.37,1.12
1,8943.62,1.12
2,9399.69,1.06
1,8615.3,1.16
4,8484.86,1.18
0,9817.26,1.02
2,8551.41,1.17
1,9308.63,1.07
5,9119.96,1.1
2,8753.31,1.14
5,8401.53,1.19
2,9239.91,1.08
5,8699.97,1.15
1,9108.19,1.1
3,10204.22,0.98
0,9415.3,1.06
5,8688.36,1.15
0,9659.58,1.04
1,8297.65,1.21
1,9808.77,1.02
2,8744.39,1.14
4,8911.0,1.12
4,8723.25,1.15
4,9208.8,1.09
1,9355.66,1.07
0,9898.06,1.01
5,8897.8,1.12
4,9263.84,1.08
3,13396.49,0.75
2,8042.83,1.24
2,8791.31,1.14
4,9141.57,1.09
1,8837.68,1.13
4,8967.5,1.12
4,9441.56,1.06
0,9467.76,1.06
0,8887.48,1.13
4,10220.89,0.98
3,10244.47,0.98
5,8777.63,1.14
3,9927.23,1.01
3,9538.18,1.05
5,9203.49,1.09
0,9563.8,1.05
0,9617.57,1.04
5,8255.09,1.21
5,8928.73,1.12
3,10210.02,0.98
1,8855.45,1.13
5,8909.89,1.12
4,9277.34,1.08
0,9130.66,1.1
3,9753.36,1.03
0,14601.43,0.68
0,9163.39,1.09
2,8773.91,1.14
4,8962.12,1.12
3,10599.16,0.94
3,9700.22,1.03
3,10271.63,0.97
3,9798.75,1.02
4,8461.24,1.18
1,9101.69,1.1
4,8919.52,1.12
5,8753.35,1.14
5,8543.3,1.17
5,8292.54,1.21
3,9345.38,1.07
4,8917.12,1.12
5,8415.31,1.19
2,8722.24,1.15
0,8679.93,1.15
4,10610.33,0.94
3,12547.05,0.8
4,17016.67,0.59
3,18066.86,0.55
1,23641.73,0.42
3,10494.23,0.95
3,16322.54,0.61
3,28177.33,0.35
4,10854.65,0.92
1,9243.4,1.08
2,22516.51,0.44
1,23276.9,0.43
1,15233.29,0.66
3,24812.65,0.4
0,23316.18,0.43
2,8469.27,1.18
3,20124.87,0.5
4,21396.76,0.47
1,9246.54,1.08
2,14285.85,0.7
2,8772.23,1.14
4,9431.89,1.06
1,11055.17,0.9
5,9758.77,1.02
2,10595.6,0.94
3,11337.14,0.88
1,9656.1,1.04
0,10202.83,0.98
1,9253.98,1.08
3,10097.71,0.99
4,8692.17,1.15
5,8666.58,1.15
1,10228.84,0.98
0,8792.88,1.14
1,9023.05,1.11
4,8943.07,1.12
5,9028.27,1.11
3,10240.79,0.98
2,8558.94,1.17
5,9306.37,1.07
3,10591.11,0.94
3,10363.1,0.96
3,9495.1,1.05
0,10407.07,0.96
3,11440.96,0.87
1,8370.52,1.19
2,8629.79,1.16
2,8794.37,1.14
5,10372.99,0.96
2,9276.7,1.08
4,9000.35,1.11
1,8811.33,1.13
5,8988.63,1.11
5,9061.98,1.1
2,9100.87,1.1
0,9257.74,1.08
1,8809.54,1.14
0,9419.24,1.06
2,8643.66,1.16
3,10325.52,0.97
3,10256.48,0.97
4,8264.4,1.21
5,8762.7,1.14
2,8756.87,1.14
2,8887.19,1.13
0,10111.17,0.99
3,9695.13,1.03
2,8430.17,1.19
5,8749.11,1.14
0,9486.43,1.05
0,9564.39,1.05
1,9555.44,1.05
1,12860.19,0.78
0,10513.75,0.95
5,8378.52,1.19
2,9027.62,1.11
2,8688.69,1.15
3,11195.39,0.89
2,8539.19,1.17
3,9603.19,1.04
0,9106.26,1.1
5,8480.48,1.18
4,9013.64,1.11
2,8551.85,1.17
1,9792.17,1.02
3,10085.84,0.99
5,8847.18,1.13
2,8506.8,1.18
1,8796.73,1.14
0,9531.98,1.05
0,9690.83,1.03
2,9861.0,1.01
2,8696.05,1.15
4,9829.98,1.02
3,8475.35,1.18
2,9963.26,1.0
0,8985.38,1.11
4,9399.02,1.06
1,8815.16,1.13
2,8772.79,1.14
0,8714.56,1.15
4,8433.77,1.19
0,9169.56,1.09
5,8794.6,1.14
1,8820.23,1.13
1,8771.01,1.14
4,9556.69,1.05
5,8293.12,1.21
2,8679.15,1.15
3,9103.63,1.1
1,9293.21,1.08
3,9083.89,1.1
3,9685.05,1.03
4,9200.01,1.09
3,10149.08,0.99
0,8816.71,1.13
0,10285.23,0.97
0,9695.67,1.03
5,9113.43,1.1
4,9830.65,1.02
5,9016.72,1.11
4,10387.93,0.96
4,9101.7,1.1
0,9720.06,1.03
4,9367.73,1.07
2,8922.04,1.12
1,8461.73,1.18
1,8610.67,1.16
0,8689.97,1.15
4,8973.89,1.11
5,8702.59,1.15
0,9641.71,1.04
1,8446.23,1.18
2,8534.08,1.17
1,8795.7,1.14
1,9239.6,1.08
0,9243.98,1.08
5,8605.97,1.16
0,9736.14,1.03
4,8353.5,1.2
2,8681.79,1.15
4,8945.08,1.12
3,10538.22,0.95
2,8609.18,1.16
0,9609.84,1.04
5,8289.02,1.21
5,9216.76,1.08
3,11696.12,0.85
1,9235.54,1.08
4,8795.07,1.14
3,9486.74,1.05
1,9036.48,1.11
5,8758.31,1.14
2,9053.72,1.1
4,10394.06,0.96
5,8721.92,1.15
0,9845.27,1.02
5,9034.33,1.11
2,8084.42,1.24
1,10079.36,0.99
5,9217.9,1.08
1,9016.53,1.11
1,9082.24,1.1
2,8283.74,1.21
4,9727.56,1.03
3,11107.35,0.9
2,8791.22,1.14
2,8303.75,1.2
4,9048.62,1.11
1,8087.17,1.24
4,9268.04,1.08
2,8508.75,1.18
5,8527.28,1.17
5,8415.81,1.19
2,8582.99,1.17
0,9524.76,1.05
1,8662.44,1.15
0,8674.3,1.15
1,8847.25,1.13
5,9154.99,1.09
3,9623.54,1.04
3,9520.32,1.05
1,8825.84,1.13
5,8910.21,1.12
5,9352.29,1.07
2,8152.11,1.23
0,10298.11,0.97
3,10032.95,1.0
2,9046.35,1.11
3,9817.6,1.02
2,8743.54,1.14
1,8218.89,1.22
1,8308.48,1.2
5,8524.67,1.17
3,9349.48,1.07
5,8291.63,1.21
0,10066.6,0.99
5,8516.11,1.17
5,8651.63,1.16
2,8459.95,1.18
1,9221.63,1.08
4,8377.29,1.19
1,9292.73,1.08
5,8531.85,1.17
1,9004.89,1.11
1,8650.66,1.16
0,9644.58,1.04
1,9180.7,1.09
0,9117.32,1.1
0,9657.92,1.04
2,8131.41,1.23
4,9163.58,1.09
5,8630.9,1.16
2,8909.69,1.12
0,9251.41,1.08
3,9973.59,1.0
2,9750.84,1.03
5,8952.4,1.12
5,8475.21,1.18
1,9348.5,1.07
3,10172.92,0.98
4,8737.94,1.14
2,8597.45,1.16
3,9699.68,1.03
2,8425.19,1.19
1,9059.65,1.1
4,9091.46,1.1
1,8884.24,1.13
5,8698.14,1.15
1,9063.43,1.1
0,10000.27,1.0
3,9644.55,1.04
1,8699.08,1.15
4,10150.43,0.99
4,8483.7,1.18
3,10815.67,0.92
4,8867.52,1.13
5,8548.46,1.17
1,9165.89,1.09
3,9632.4,1.04
2,8211.48,1.22
4,8247.07,1.21
1,9735.16,1.03
0,10588.13,0.94
5,8599.48,1.16
0,9813.53,1.02
3,10085.89,0.99
3,9632.81,1.04
0,9126.21,1.1
2,8681.03,1.15
4,9378.26,1.07
0,9908.71,1.01
3,9289.61,1.08
2,9184.11,1.09
4,9141.02,1.09
4,8724.92,1.15
4,10118.57,0.99
1,8446.34,1.18
3,9639.12,1.04
2,8215.47,1.22
4,9901.42,1.01
1,9570.96,1.04
3,10038.2,1.0
1,9314.81,1.07
4,9813.0,1.02
3,8860.38,1.13
5,10145.42,0.99
0,9052.66,1.1
3,21232.85,0.47
5,8878.81,1.13
1,9395.08,1.06
5,9472.7,1.06
4,9193.15,1.09
4,8479.87,1.18
4,8955.29,1.12
5,8265.25,1.21
1,8503.9,1.18
3,10038.32,1.0
4,9539.91,1.05
1,9971.7,1.0
3,9213.23,1.09
3,8667.84,1.15
2,9264.63,1.08
0,9221.21,1.08
3,10592.77,0.94
5,8721.96,1.15
3,10460.87,0.96
0,9724.76,1.03
1,9829.47,1.02
1,8550.28,1.17
2,8403.6,1.19
1,8481.21,1.18
2,9594.96,1.04
0,8770.73,1.14
3,10232.36,0.98
3,10161.47,0.98
5,10124.29,0.99
4,8399.81,1.19
0,9391.25,1.06
5,8756.27,1.14
5,8650.23,1.16
1,9026.75,1.11
4,8467.77,1.18
2,8573.45,1.17
4,8450.05,1.18
2,8316.07,1.2
3,10011.2,1.0
3,10514.74,0.95
3,9681.92,1.03
3,10063.55,0.99
4,8821.26,1.13
3,10461.32,0.96
2,9740.99,1.03
5,8735.14,1.14
0,9214.27,1.09
0,9878.27,1.01
1,8185.17,1.22
1,9327.0,1.07
1,8543.62,1.17
2,8343.68,1.2
2,8342.7,1.2
4,10381.1,0.96
1,8830.97,1.13
5,8760.07,1.14
1,8920.37,1.12
2,8426.59,1.19
3,9873.4,1.01
4,8610.21,1.16
2,9319.49,1.07
2,9388.42,1.07
0,9886.15,1.01
1,8955.23,1.12
1,8891.27,1.12
2,8924.04,1.12
2,8300.87,1.2
0,9922.74,1.01
4,9474.36,1.06
2,8488.4,1.18
1,8732.11,1.15
2,9008.56,1.11
4,8604.39,1.16
2,8509.42,1.18
4,8859.12,1.13
2,8582.31,1.17
0,9615.92,1.04
1,8544.76,1.17
0,9633.38,1.04
3,9290.63,1.08
1,8915.28,1.12
2,9292.3,1.08
3,9936.55,1.01
1,9941.14,1.01
4,9882.55,1.01
2,8563.63,1.17
4,9796.7,1.02
0,8951.78,1.12
2,8563.83,1.17
5,8308.91,1.2
1,9157.54,1.09
1,8858.03,1.13
3,9828.18,1.02
3,10734.26,0.93
1,8272.12,1.21
0,9557.69,1.05
5,8679.22,1.15
4,9095.0,1.1
5,9194.81,1.09
4,9838.53,1.02
5,8903.68,1.12
3,10597.05,0.94
3,10095.54,0.99
1,9588.85,1.04
4,10249.97,0.98
2,8498.8,1.18
5,8777.83,1.14
1,8974.4,1.11
4,8462.68,1.18
2,8421.96,1.19
2,8501.35,1.18
5,8621.56,1.16
3,8862.2,1.13
1,8904.83,1.12
4,8896.06,1.12
3,10701.46,0.93
0,9619.02,1.04
0,9548.17,1.05
1,8634.01,1.16
3,9281.2,1.08
0,9665.56,1.03
4,9949.05,1.01
5,8715.94,1.15
3,9780.4,1.02
1,9346.39,1.07
2,8739.43,1.14
5,8858.94,1.13
4,9531.24,1.05
2,9153.11,1.09
0,9389.77,1.06
1,8994.96,1.11
4,8696.36,1.15
0,9594.16,1.04
3,10880.35,0.92
2,8624.7,1.16
4,8854.92,1.13
0,9313.83,1.07
2,8266.53,1.21
1,8969.26,1.11
4,10524.87,0.95
3,10362.31,0.97
4,8497.61,1.18
3,8987.99,1.11
0,9075.15,1.1
4,9719.17,1.03
4,10069.14,0.99
0,9268.65,1.08
2,8321.31,1.2
3,9781.35,1.02
0,9607.11,1.04
3,9290.02,1.08
4,9065.04,1.1
4,8805.34,1.14
1,8863.35,1.13
1,9655.55,1.04
3,10018.35,1.0
0,8973.93,1.11
4,9157.37,1.09
2,8219.11,1.22
3,9591.39,1.04
1,9356.34,1.07
2,9133.15,1.09
3,10658.7,0.94
0,8790.37,1.14
5,9225.98,1.08
3,10283.9,0.97
5,8258.4,1.21
1,8466.64,1.18
1,8421.46,1.19
0,9926.75,1.01
3,9397.15,1.06
1,9192.24,1.09
4,8553.67,1.17
4,10075.84,0.99
3,10783.22,0.93
0,9020.58,1.11
3,9883.08,1.01
1,9689.22,1.03
4,8474.77,1.18
1,8638.16,1.16
0,9187.26,1.09
2,9941.93,1.01
2,8331.62,1.2
2,8956.62,1.12
5,8750.17,1.14
2,8800.55,1.14
0,9262.97,1.08
